;conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username;label
268;1,77E+33;Mon Mar 25 03:45:46 +0000 2024;2;@ayasubak @livyyrenata @howtodresvvell Inilah kenapa org barat berbondong2 buka onlyfans. Bentar lagi indo juga. Ga laku profesi guru dokter dll. Jualan foto aja cukup.;1,77211E+18;;ayasubak;in;;0;0;0;https://twitter.com/Ririru63196995/status/1772107583710789729;1,16734E+18;Ririru63196995;negatif
269;1,77E+34;Mon Mar 25 03:43:25 +0000 2024;0;@ulahnetijen @livyyrenata Dungu;1,77211E+18;;ulahnetijen;in;Swarnadwipa;0;0;0;https://twitter.com/gmelina_ly/status/1772106993060422020;1,5427E+18;gmelina_ly;negatif
270;1,77E+33;Mon Mar 25 03:39:28 +0000 2024;0;@livyyrenata @howtodresvvell Mengemis dengan cara berbeda ;1,77211E+18;;livyyrenata;in;;0;0;0;https://twitter.com/shafarrr3/status/1772105997513015315;1,35588E+18;shafarrr3;negatif
271;1,77E+34;Mon Mar 25 03:38:46 +0000 2024;0;@yakitunamasaia @livyyrenata Bikin trakteer juga jual foto seksi juga kalo pengen dikasi.;1,77211E+18;;yakitunamasaia;in;hatimu;0;0;0;https://twitter.com/bukomangga_enak/status/1772105821650121030;1,21524E+18;bukomangga_enak;
272;1,77E+33;Mon Mar 25 03:38:03 +0000 2024;0;@livyyrenata @howtodresvvell paansi lu ngemis;1,77211E+18;;livyyrenata;in;;0;0;0;https://twitter.com/iluvmiloo/status/1772105638807740897;1,01669E+18;iluvmiloo;negatif
273;1,77E+34;Mon Mar 25 03:37:42 +0000 2024;0;@livyyrenata Lah ngelunjak;1,77211E+18;;livyyrenata;in;Singosari,Malang,Jawa timur ;0;0;0;https://twitter.com/hugozeldaa/status/1772105554544181355;1,5728E+18;hugozeldaa;negatif
274;1,77E+33;Mon Mar 25 03:36:41 +0000 2024;0;@livyyrenata @howtodresvvell gapunya duit tah lu;1,77211E+18;;livyyrenata;in;bismillah di hatimu;0;0;0;https://twitter.com/ciwirawamangun/status/1772105297290735754;1,64862E+18;ciwirawamangun;negatif
275;1,77E+34;Mon Mar 25 03:36:30 +0000 2024;0;@livyyrenata besok ganti lunasin utang negara;1,77211E+18;;livyyrenata;in;alone in the music fest;0;0;0;https://twitter.com/hwang1intak/status/1772105251098914985;1,52983E+18;hwang1intak;negatif
276;1,77E+34;Mon Mar 25 03:35:59 +0000 2024;0;@livyyrenata sakjiw;1,77211E+18;;livyyrenata;in;dnfwc;0;0;0;https://twitter.com/SkiesRobinn/status/1772105119175524592;1,74105E+18;SkiesRobinn;negatif
277;1,77E+34;Mon Mar 25 03:35:48 +0000 2024;0;@ulahnetijen @livyyrenata sdm rendah;1,77211E+18;;ulahnetijen;in;bismillah di hatimu;0;0;0;https://twitter.com/ciwirawamangun/status/1772105074371899667;1,64862E+18;ciwirawamangun;negatif
278;1,77E+34;Mon Mar 25 03:32:42 +0000 2024;0;@livyyrenata caper idih;1,7721E+18;;livyyrenata;in;;0;0;0;https://twitter.com/yellowoops/status/1772104294755717395;3421917465;yellowoops;negatif
279;1,77E+33;Mon Mar 25 03:31:55 +0000 2024;0;@livyyrenata @howtodresvvell idihh;1,7721E+18;;livyyrenata;in;;0;0;0;https://twitter.com/pitawtataw/status/1772104097057198295;1,38508E+18;pitawtataw;negatif
280;1,77E+34;Mon Mar 25 03:30:56 +0000 2024;0;@Alexbizzer07 @livyyrenata Sepong terus kontol livy bang;1,7721E+18;;Alexbizzer07;in;;0;1;0;https://twitter.com/asedek0ntool/status/1772103851111272583;1,71453E+18;asedek0ntool;negatif
281;1,77E+34;Mon Mar 25 03:29:47 +0000 2024;0;@livyyrenata Ngemis lagi?;1,7721E+18;;livyyrenata;in;;0;0;0;https://twitter.com/depaincake/status/1772103560089727097;1,55075E+18;depaincake;negatif
282;1,77E+34;Mon Mar 25 03:29:39 +0000 2024;0;@ikarosins @livyyrenata kentut;1,7721E+18;;ikarosins;in;any pronouns;0;0;0;https://twitter.com/mabaunsw26/status/1772103525457424738;1,53085E+18;mabaunsw26;negatif
283;1,77E+34;Mon Mar 25 03:20:16 +0000 2024;0;@livyyrenata gozali versi cewek;1,7721E+18;;livyyrenata;in;;0;0;0;https://twitter.com/AzamSahri/status/1772101167197089876;1,47418E+18;AzamSahri;negatif
284;1,77E+34;Mon Mar 25 03:17:01 +0000 2024;8;@Risayang__ @livyyrenata Jual diri versi estetik kak;1,7721E+18;;Risayang__;in;Kota Surabaya, Jawa Timur;0;0;0;https://twitter.com/byunhaecha/status/1772100346804146222;1,7065E+18;byunhaecha;negatif
285;1,77E+33;Mon Mar 25 03:12:52 +0000 2024;0;@livyyrenata @howtodresvvell Banyak kok digital creator lain yg jual konten ga cuma dia doang salahnya kamu ngaku kaya mba. Coba kamu blg kamu titisan naga ga ada yg berani rujak kamu mba yakali ngerujak buah naga;1,7721E+18;;livyyrenata;in;;0;0;0;https://twitter.com/cakeuuplah/status/1772099304435663091;1,41246E+18;cakeuuplah;negatif
286;1,77E+34;Mon Mar 25 03:12:39 +0000 2024;0;@livyyrenata Mengemis dgn gaya ;1,7721E+18;;livyyrenata;in;patar lokasi patar;0;0;0;https://twitter.com/stfumyfriend/status/1772099249087631407;1,07655E+18;stfumyfriend;negatif
287;1,77E+34;Mon Mar 25 03:06:51 +0000 2024;0;@livyyrenata Pls jgn dikasii plss dia udh kaya kocakk mendibg kasi gua aja;1,7721E+18;;livyyrenata;in;rumah mami;0;2;0;https://twitter.com/yakitunamasaia/status/1772097789197181319;1,08436E+18;yakitunamasaia;negatif
288;1,77E+34;Mon Mar 25 03:03:34 +0000 2024;123;@livyyrenata ayo orang miskin waktu dan tempat dipersilahkan;1,7721E+18;;livyyrenata;in;LAYOUT CLOSED ;0;0;0;https://twitter.com/SHAWTYCILO/status/1772096962248208628;1,34591E+18;SHAWTYCILO;negatif
289;1,77E+33;Mon Mar 25 02:57:55 +0000 2024;1;@ayasubak @livyyrenata @howtodresvvell kenapa dia harus malu? orang disitu jualan? apa bedanya sm exclusive instagram? kan emg berbayar untuk dptin konten exclusive;1,7721E+18;;ayasubak;in;wonderland;0;0;0;https://twitter.com/kayurotea/status/1772095540198826246;1693169983;kayurotea;positif
290;1,77E+34;Mon Mar 25 02:50:01 +0000 2024;1;@livyyrenata i mau ngasi ke fakir miskin sj;1,77209E+18;;livyyrenata;in;🇮🇩x🇨🇳;0;0;0;https://twitter.com/smirnofckingu/status/1772093553164054614;1,65886E+18;smirnofckingu;negatif
291;1,77E+34;Mon Mar 25 02:49:09 +0000 2024;0;@kagenekow @livyyrenata ih miskin bgt;1,77209E+18;;kagenekow;in;tama ;0;0;0;https://twitter.com/beyyieist/status/1772093334179418163;1,62955E+18;beyyieist;negatif
292;1,77E+34;Mon Mar 25 02:46:05 +0000 2024;0;@livyyrenata kerja ege jangan ngemis;1,77209E+18;;livyyrenata;in;dimana hayooo;0;0;0;https://twitter.com/itsNyct/status/1772092562670772523;1,47511E+18;itsNyct;negatif
293;1,77E+33;Mon Mar 25 02:39:42 +0000 2024;0;@livyyrenata @howtodresvvell org lain open donasi buat cari makan ini buat beli mobil mewah lgi bukan avanza;1,77209E+18;;livyyrenata;in;Bandung, Jawa Barat;0;0;0;https://twitter.com/ngopikaliah/status/1772090956751278345;1,16447E+18;ngopikaliah;negatif
294;1,77E+34;Mon Mar 25 02:39:23 +0000 2024;0;@livyyrenata BAYAR UTANG INDONESIA DONG;1,77209E+18;;livyyrenata;in;Surakarta, Jawa Tengah;0;0;0;https://twitter.com/ismuk_/status/1772090875084161119;1,10855E+18;ismuk_;negatif
295;1,77E+33;Mon Mar 25 02:34:51 +0000 2024;3;@livyyrenata @howtodresvvell Bagus deh nopek udah ga bertemen sama elu. Salut buat catheez vior meskipun kosong tapi masih rajin kerja. Ga ngatain lu ngemis sih soalnya lu jg jualan foto. But what's the value of selfie? Even u dont need to hire a professi;1,77209E+18;;livyyrenata;in;;0;1;0;https://twitter.com/hakim_gufron/status/1772089734719815684;7,04998E+17;hakim_gufron;negatif
296;1,77E+34;Mon Mar 25 02:33:49 +0000 2024;0;@Jenojennle @livyyrenata Ngerti konsep trakteer ga... Jualan konten / foto dpt duit = bukan duit sendiri LOL;1,77209E+18;;Jenojennle;in;;0;1;0;https://twitter.com/02_jqr/status/1772089476317167637;1,42299E+18;02_jqr;positif
297;1,77E+34;Mon Mar 25 02:30:58 +0000 2024;3;@Angelina0407_ @ZaZazakiyaaaaa @livyyrenata + tidak ada paksaan untuk membeli. Yg beli juga harusnya nyadar ama kemampuan duitnya kalau ga mampu ya jangan beli tapi disini yg paling aneh yg beli kagak tapi lagaknya berasa paling rugi sama paling bener aja;1,77209E+18;;Angelina0407_;in;Earth ;0;0;0;https://twitter.com/YM_Mchlleva/status/1772088757971251261;2340127760;YM_Mchlleva;positif
298;1,77E+34;Mon Mar 25 02:16:05 +0000 2024;0;@livyyrenata Jaman makin maju ngemis pun bisa online ya.;1,77209E+18;;livyyrenata;in;Indonesia;0;0;0;https://twitter.com/Ravkhaa/status/1772085012352880661;100757431;Ravkhaa;negatif
299;1,77E+34;Mon Mar 25 02:14:55 +0000 2024;0;@livyyrenata cuci uang moment;1,77208E+18;;livyyrenata;in;Surakarta, Jawa Tengah;0;0;0;https://twitter.com/yehudarkness/status/1772084720324456472;1568060454;yehudarkness;negatif
300;1,77E+34;Mon Mar 25 02:04:13 +0000 2024;0;@ikarosins @livyyrenata itu namanya ngemis gblk;1,77208E+18;;ikarosins;in;Yogyakarta;0;0;0;https://twitter.com/babukucing123/status/1772082024620216333;1,25095E+18;babukucing123;negatif
301;1,77E+34;Mon Mar 25 01:54:40 +0000 2024;0;@livyyrenata Beliau ini tidak tau malu;1,77208E+18;;livyyrenata;in;dimana saja ;0;0;0;https://twitter.com/sepertiswiper/status/1772079622123077857;1,65481E+18;sepertiswiper;negatif
302;1,77E+34;Mon Mar 25 01:54:24 +0000 2024;0;@unmagnetism mau sebut orangnya takut @livyyrenata tersinggung;1,77208E+18;;unmagnetism;in;;0;0;0;https://twitter.com/Ssehnsuchttttt/status/1772079556998070645;1,73152E+18;Ssehnsuchttttt;negatif
303;1,77E+34;Mon Mar 25 01:22:11 +0000 2024;3;@livyyrenata tahu apa arti malu nggak ya? ;1,77207E+18;;livyyrenata;in;not available;0;0;0;https://twitter.com/pollinloup/status/1772071447059480930;1,51606E+18;pollinloup;negatif
304;1,77E+34;Mon Mar 25 01:18:29 +0000 2024;0;@livyyrenata setololl itukan yg donate????;1,77207E+18;;livyyrenata;in;;0;0;0;https://twitter.com/akitjoss/status/1772070516267819452;1,2913E+18;akitjoss;negatif
305;1,77E+34;Mon Mar 25 01:13:23 +0000 2024;0;@livyyrenata another opinion i think livy ga termasuk ngemis dan sgala macemnya de? kan trakteer kan fungsiny untuk menjual ' apapun ' yg kt bisa jual kan and mnurutku livy gaad unsur memaksa dan semacamny️ so guys i think a lil bit chill out will not h;1,77207E+18;;hazyjades;in;Germany;0;1;0;https://twitter.com/hazyjades/status/1772069236015251471;1,7643E+18;hazyjades;positif
306;1,77E+34;Mon Mar 25 01:06:05 +0000 2024;0;@livyyrenata istigfar lo;1,77207E+18;;livyyrenata;in;;0;0;0;https://twitter.com/methamorpin/status/1772067397333094736;624627162;methamorpin;negatif
307;1,77E+34;Mon Mar 25 01:06:02 +0000 2024;0;@pxoise @ulahnetijen @livyyrenata Lah knapa tolol?;1,77207E+18;;pxoise;in;;0;0;0;https://twitter.com/kucingorenz12/status/1772067384364277831;9,47702E+17;kucingorenz12;negatif
308;1,77E+34;Mon Mar 25 01:01:07 +0000 2024;0;@livyyrenata Mending balik ke beijing;1,77207E+18;;livyyrenata;in;;0;0;0;https://twitter.com/ardi1x/status/1772066147262980479;1,73349E+18;ardi1x;negatif
309;1,77E+34;Mon Mar 25 00:55:55 +0000 2024;0;@livyyrenata Coba judulnya ganti mau bayarin utang negara;1,77206E+18;;livyyrenata;in;PT. Mencari Cinta Sejati;0;0;0;https://twitter.com/saya_yudhaa/status/1772064838724014561;1,23801E+18;saya_yudhaa;negatif
310;1,77E+34;Mon Mar 25 00:51:33 +0000 2024;0;@livyyrenata owh sekarang ganti job jadi pengemis ya https://t.co/XVGoCZFom0;1,77206E+18;;livyyrenata;in;;0;0;0;https://twitter.com/slwjou/status/1772063737576607762;1,32471E+18;slwjou;negatif
311;1,77E+34;Mon Mar 25 00:36:28 +0000 2024;0;Mau ngelunasin utang negara @livyyrenata ;1,77206E+18;;;in;;0;0;0;https://twitter.com/KarungG37874730/status/1772059944852062413;1,49185E+18;KarungG37874730;negatif
312;1,77E+34;Mon Mar 25 00:32:28 +0000 2024;0;@livyyrenata Ngemis kok bangga. Bikin onlyfans ketauan mba biar duitnya g hasil2 ngemis. Kan situ egirl terkenal pasti banyak yg langganan klo situ buat onlyfans;1,77206E+18;;livyyrenata;in;;0;0;0;https://twitter.com/normgrund84/status/1772058936910418005;1,40906E+18;normgrund84;negatif
313;1,77E+33;Mon Mar 25 00:32:14 +0000 2024;0;@anonjawa @livyyrenata jangan lupa di jual yah berasnya mumpung lagi mahal lumayan buat tambah ;1,77206E+18;;anonjawa;in;;0;0;0;https://twitter.com/izxcall/status/1772058878899056668;1,74908E+18;izxcall;negatif
314;1,77E+34;Mon Mar 25 00:23:12 +0000 2024;0;@akuadalahnuklir @livyyrenata saya nyumbang nyumbang pukulan ke rahang anda;1,77206E+18;;akuadalahnuklir;in;;0;0;0;https://twitter.com/budumbass/status/1772056605527605605;9,93665E+17;budumbass;negatif
315;1,77E+34;Mon Mar 25 00:22:44 +0000 2024;4;@livyyrenata Kalau kaya gini dibilang ngemis trus apakabar yg live di tiktok menurutku sah aja ko yg komen jelek iri aja;1,77206E+18;;livyyrenata;in;Bali, Indonesia;0;4;0;https://twitter.com/feelingblue999/status/1772056488368132256;1365954822;feelingblue999;positif
316;1,77E+33;Mon Mar 25 00:20:00 +0000 2024;1;@livyyrenata @howtodresvvell Katanya kaya dari lahir Kok ngemis;1,77206E+18;;livyyrenata;in;;0;0;0;https://twitter.com/Ramaputra262002/status/1772055798451224930;1,73693E+18;Ramaputra262002;negatif
317;1,77E+34;Mon Mar 25 00:17:11 +0000 2024;0;@livyyrenata KAK REQUEST DONG MAU MENUMPASKAN KEMISKINAN DI INDONESIA GITUUUU;1,77206E+18;;livyyrenata;in;;0;0;0;https://twitter.com/perwiramajisuka/status/1772055091304128687;516891818;perwiramajisuka;negatif
318;1,77E+34;Mon Mar 25 00:04:36 +0000 2024;0;@ulahnetijen @livyyrenata Tukang coli Minimal imajinasi;1,77205E+18;;ulahnetijen;in;Jakarta;0;0;0;https://twitter.com/jogjaeth/status/1772051923086295468;1,48264E+18;jogjaeth;negatif
319;1,77E+34;Sun Mar 24 23:58:42 +0000 2024;0;@halojudass @lightfurryi @livyyrenata itu si livy jualin foto exclusive dia bkn minta sumbangan. orang yg beli jg sukarela tanpa paksaan;1,77205E+18;;halojudass;in;Indonesia;0;2;0;https://twitter.com/onedirectyou/status/1772050439477023021;1,46116E+18;onedirectyou;positif
320;1,77E+33;Sun Mar 24 23:53:56 +0000 2024;3;@livyyrenata @howtodresvvell Berarti yg nyumbang boleh dong minjem mobilnya? Kan udah ikut nyumbang duit;1,77205E+18;;livyyrenata;in;;0;0;0;https://twitter.com/matchacie_hehe/status/1772049239021126002;1,66628E+18;matchacie_hehe;negatif
321;1,77E+34;Sun Mar 24 23:47:24 +0000 2024;0;@livyyrenata anj ngeselin bgt;1,77205E+18;;livyyrenata;in;MSDL IPB ’24;0;0;0;https://twitter.com/_ceriboy/status/1772047596716183989;1,45898E+18;_ceriboy;negatif
322;1,77E+34;Sun Mar 24 23:39:44 +0000 2024;1;@livyyrenata gak tau malu;1,77205E+18;;livyyrenata;in;Indonesia ;0;0;0;https://twitter.com/DapiddDurjana/status/1772045667273474305;1,28334E+18;DapiddDurjana;negatif
323;1,77E+34;Sun Mar 24 23:37:43 +0000 2024;0;@livyyrenata Kek mana orang missqueen nyumbangin orang yang katanya kaya;1,77205E+18;;livyyrenata;in;Kadang di yujo kadang di mgl;0;0;0;https://twitter.com/berasep/status/1772045157174821027;3220179025;berasep;negatif
324;1,77E+33;Sun Mar 24 23:36:01 +0000 2024;6;@mirukujuusu @livyyrenata @howtodresvvell Kosong darimana? Lu harusnya ngga ngetololin dia tololin tuh yg mau nyumbang WKWKWK dianya pinter tau dia punya fans loyal tolol yg makan aja mikir2 malah nyumbang dia yg jelas2 udah kaya dimanfaatin for more mone;1,77204E+18;;mirukujuusu;in;jkt🇮🇩-mel🇦🇺;4;1;1;https://twitter.com/megawhytea/status/1772044730597253250;1,48919E+18;megawhytea;negatif
325;1,77E+33;Sun Mar 24 23:29:50 +0000 2024;0;@infoXwor_ @livyyrenata yaaaa gapunya malu ;1,77204E+18;;infoXwor_;in;;0;0;0;https://twitter.com/dek_pindi/status/1772043173550084594;1,71511E+18;dek_pindi;negatif
326;1,77E+33;Sun Mar 24 23:29:13 +0000 2024;0;@livyyrenata @howtodresvvell wan win kontol;1,77204E+18;;livyyrenata;in;;0;0;0;https://twitter.com/svincent2025/status/1772043021036761499;1,48688E+18;svincent2025;negatif
327;1,77E+34;Sun Mar 24 23:25:29 +0000 2024;3;@livyyrenata Jadi curiga Money laundry beneran! Orang yg sprti apa yg mau nyumbang duit nya hanya untuk beliin mobil? Kasus ny mungkin mirip dgn donisalmanan Tp sang donatur ini senyap.;1,77204E+18;;livyyrenata;in;;0;2;1;https://twitter.com/Tugiman_Jar03/status/1772042078262034854;1,7384E+18;Tugiman_Jar03;negatif
328;1,77E+33;Sun Mar 24 22:26:10 +0000 2024;4;@nawsonnn @mirukujuusu @livyyrenata @howtodresvvell ternyata bener fans sm idola emang mirip ya;1,77203E+18;;nawsonnn;in;in ur dream;0;2;0;https://twitter.com/kczeuha/status/1772027154227925486;2558828150;kczeuha;negatif
329;1,77E+34;Sun Mar 24 22:12:54 +0000 2024;0;@livyyrenata Sepi job jadinya ngemis;1,77202E+18;;livyyrenata;in;. . . ★ she!her | 00 LINE!;0;0;0;https://twitter.com/hyuniee_iminlv/status/1772023812353389038;1,21131E+18;hyuniee_iminlv;negatif
330;1,77E+34;Sun Mar 24 22:12:26 +0000 2024;0;@livyyrenata Mending you bikin goals kasih mami cucu;1,77202E+18;;livyyrenata;in;Semarang, Jawa Tengah;0;0;0;https://twitter.com/FKRSM_/status/1772023695856521700;8,44486E+17;FKRSM_;
331;1,77E+34;Sun Mar 24 22:12:12 +0000 2024;0;@ulahnetijen @livyyrenata Bodoh;1,77202E+18;;ulahnetijen;in;. . . ★ she!her | 00 LINE!;0;0;0;https://twitter.com/hyuniee_iminlv/status/1772023638214238646;1,21131E+18;hyuniee_iminlv;negatif
332;1,77E+34;Sun Mar 24 22:11:50 +0000 2024;1;@cratcrottt @livyyrenata Ngakakkkkk;1,77202E+18;;cratcrottt;in;;0;0;0;https://twitter.com/hypermaxxxx/status/1772023547323707856;1361501106;hypermaxxxx;negatif
333;1,77E+34;Sun Mar 24 22:09:22 +0000 2024;0;@livyyrenata dihhhh tolol;1,77202E+18;;livyyrenata;in;;0;0;0;https://twitter.com/dddeeehhheea/status/1772022924775731700;1,7228E+18;dddeeehhheea;negatif
334;1,77E+33;Sun Mar 24 22:08:07 +0000 2024;0;@livyyrenata @howtodresvvell bikin tutorial mengemis secara brutal kyk gini dong ;1,77202E+18;;livyyrenata;in;Medan Indonesia;0;0;0;https://twitter.com/ikbaldunn/status/1772022609762459873;1031880145;ikbaldunn;negatif
335;1,77E+34;Sun Mar 24 22:04:42 +0000 2024;3;@livyyrenata @POPAPJONS Ngemis dengan gaya wkwkw;1,77202E+18;;livyyrenata;in;;0;0;1;https://twitter.com/enryyyyyyyy/status/1772021748546035815;1,38631E+18;enryyyyyyyy;negatif
336;1,77E+33;Sun Mar 24 22:02:53 +0000 2024;0;@livyyrenata @howtodresvvell malunya taroh dipantat kali ya ?;1,77202E+18;;livyyrenata;in;berisik;0;0;0;https://twitter.com/_thedailyrantt/status/1772021295078871372;1,7567E+18;_thedailyrantt;negatif
337;1,77E+34;Sun Mar 24 22:00:06 +0000 2024;0;@77Korite63422 @livyyrenata Oh foto yg bibirnya manyun kek nahan berak ya?;1,77202E+18;;77Korite63422;in;;0;0;0;https://twitter.com/enryyyyyyyy/status/1772020594764403037;1,38631E+18;enryyyyyyyy;negatif
338;1,77E+34;Sun Mar 24 21:56:18 +0000 2024;0;@livyyrenata Dihh gamalu apa ngemis gini yg nyumbang pun goblok kok mau;1,77202E+18;;livyyrenata;in;;0;0;0;https://twitter.com/enryyyyyyyy/status/1772019637544534423;1,38631E+18;enryyyyyyyy;negatif
339;1,77E+34;Sun Mar 24 21:52:32 +0000 2024;0;@livyyrenata mending lu rasain ngantri takjil dulu dah liv;1,77202E+18;;livyyrenata;in;landmine;0;0;0;https://twitter.com/blondesobsessed/status/1772018689086492729;1519703750;blondesobsessed;negatif
340;1,77E+34;Sun Mar 24 21:50:07 +0000 2024;0;@livyyrenata apa cba keren begitu? mending lu lakuin hal² baik;1,77202E+18;;livyyrenata;in;Dihatimuu;0;0;0;https://twitter.com/AthariqFerdi/status/1772018080727888295;1,35177E+18;AthariqFerdi;positif
341;1,77E+34;Sun Mar 24 21:49:07 +0000 2024;2;@livyyrenata Kaya tidak menjamin mental seseorang tetep aja mental pengemis yaa tetep pengemis yg nyumbang juga IQ nya jongkok atau engga itu;1,77202E+18;;livyyrenata;in;Jakarta | indonesia ;0;0;0;https://twitter.com/ednoorr/status/1772017830583845203;706362674;ednoorr;negatif
342;1,52E+33;Sun Mar 24 21:27:44 +0000 2024;0;@livyyrenata Mau beliin mama sempak;1,77201E+18;;livyyrenata;in;;0;0;0;https://twitter.com/PancaMamang/status/1772012446305435651;1,57178E+18;PancaMamang;negatif
343;1,77E+33;Sun Mar 24 21:27:11 +0000 2024;0;@livyyrenata @howtodresvvell malu sih harusnya bukan bangga wkwk;1,77201E+18;;livyyrenata;in;Republic of the Philippines;0;0;0;https://twitter.com/shinesidelife_/status/1772012306874188047;1,57328E+18;shinesidelife_;negatif
344;1,77E+33;Sun Mar 24 21:22:59 +0000 2024;0;@livyyrenata @howtodresvvell yang nyumbang bodoh yang minta sumbangan gatau malu;1,77201E+18;;livyyrenata;in;Mojokerto ;0;0;0;https://twitter.com/amiracantiqqqq/status/1772011253608939533;1,47587E+18;amiracantiqqqq;negatif
345;1,77E+33;Sun Mar 24 21:21:43 +0000 2024;5;@mconjongup @livyyrenata @howtodresvvell Sekalian kasih opsi biar livi ga mikir terlalu berat kasian;1,77201E+18;;mconjongup;in;;0;0;0;https://twitter.com/kibotwarior/status/1772010931901677924;1029868495;kibotwarior;
346;1,77E+34;Sun Mar 24 21:21:27 +0000 2024;23;@livyyrenata Duit sumbangan dari rakyat kecil ;1,77201E+18;;livyyrenata;in;Singapore;0;0;0;https://twitter.com/bububu77800/status/1772010864574661059;1,4572E+18;bububu77800;negatif
347;1,77E+34;Sun Mar 24 21:16:54 +0000 2024;0;@livyyrenata OrangBaik perjuangan Usman dikeluarganya sangatlah besar sebagai tulang punggung keluarga. Ia bahkan menghidupi ke empat keponakannya yang kehilangan orang tua https://t.co/yjG5OJACKO;1,77201E+18;;Reinysolitude;in;;0;1;0;https://twitter.com/Reinysolitude/status/1772009720133607813;1,73065E+18;Reinysolitude;positif
348;1,77E+34;Sun Mar 24 21:14:38 +0000 2024;2;@livyyrenata karyanya apa ya kalo boleh tau... beauty privilage is real;1,77201E+18;;livyyrenata;in;;0;0;0;https://twitter.com/https_lany/status/1772009152073883924;1,47506E+18;https_lany;negatif
349;1,77E+34;Sun Mar 24 21:12:49 +0000 2024;0;@livyyrenata pengemis sedang mengemis dengan gaya;1,77201E+18;;livyyrenata;in;;0;0;0;https://twitter.com/uncherrybell/status/1772008694659875294;1,70621E+18;uncherrybell;negatif
350;1,77E+33;Sun Mar 24 21:08:01 +0000 2024;1;@livyyrenata @howtodresvvell Ga punya malu;1,77201E+18;;livyyrenata;in;;0;0;0;https://twitter.com/Muazjabal17/status/1772007485366518058;1,57887E+18;Muazjabal17;negatif
351;1,77E+34;Sun Mar 24 21:06:16 +0000 2024;0;@livyyrenata Goblok gada malu malunya;1,77201E+18;;livyyrenata;in;Indonesia;0;0;0;https://twitter.com/ATW10M/status/1772007044805218738;1,29206E+18;ATW10M;negatif
352;1,77E+34;Sun Mar 24 21:05:24 +0000 2024;1;@odesaa_ @livyyrenata Jangan dikasih saran tar beneran diturutin ;1,77201E+18;;odesaa_;in;;0;0;0;https://twitter.com/bukankawanmuu/status/1772006828114915441;1,69147E+18;bukankawanmuu;negatif
353;1,77E+34;Sun Mar 24 21:02:16 +0000 2024;0;@livyyrenata @DitjenPajakRI ada indikasi money laundry nih;1,77201E+18;;livyyrenata;in;;0;0;0;https://twitter.com/adit88088/status/1772006038621032689;7,24445E+17;adit88088;negatif
354;1,77E+34;Sun Mar 24 20:54:50 +0000 2024;0;@livyyrenata udah kayak cewe alter miskin jualan foto;1,772E+18;;livyyrenata;in;;0;0;0;https://twitter.com/mikifurai/status/1772004169723072864;1,34324E+18;mikifurai;negatif
355;1,52E+33;Sun Mar 24 20:50:26 +0000 2024;0;@livyyrenata Pesona cewe ngemis;1,772E+18;;livyyrenata;in;Banyuwangi, Indonesia;0;0;0;https://twitter.com/HSVY_/status/1772003061931926000;1,19638E+18;HSVY_;negatif
356;1,77E+34;Sun Mar 24 20:50:17 +0000 2024;0;@ikarosins @livyyrenata Pengemis behavior kali;1,772E+18;;ikarosins;in;p/fa;0;0;0;https://twitter.com/rwomantic/status/1772003023587512459;9,70134E+17;rwomantic;negatif
357;1,77E+33;Sun Mar 24 20:50:07 +0000 2024;0;@livyyrenata @howtodresvvell Kok bisa kek bangga gitu ya ni org... ga punya urat malu;1,772E+18;;livyyrenata;in;;0;0;0;https://twitter.com/beingriches/status/1772002982105960646;1,72137E+18;beingriches;negatif
358;1,77E+34;Sun Mar 24 20:49:18 +0000 2024;0;@livyyrenata coba abis ini beli mbappe kak;1,772E+18;;livyyrenata;in;bekasi supremacy ;0;1;0;https://twitter.com/bujukbusrak/status/1772002774534021423;1,05117E+18;bujukbusrak;negatif
359;1,77E+33;Sun Mar 24 20:42:37 +0000 2024;0;@livyyrenata @howtodresvvell Ngemis is a ngemis ;1,772E+18;;livyyrenata;in;;0;0;0;https://twitter.com/adit88088/status/1772001093402378490;7,24445E+17;adit88088;negatif
360;1,77E+33;Sun Mar 24 20:41:22 +0000 2024;0;@livyyrenata @howtodresvvell mnyet;1,772E+18;;livyyrenata;in;;0;0;0;https://twitter.com/maulidy__/status/1772000778498331083;9,97394E+17;maulidy__;negatif
361;1,77E+34;Sun Mar 24 20:39:42 +0000 2024;0;@ikarosins @livyyrenata Girp baa girpbos. Pengemis dia mah.;1,772E+18;;ikarosins;in;DNFF, DNSS.;0;0;0;https://twitter.com/Yoonsweo/status/1772000358061211739;3895077328;Yoonsweo;negatif
362;1,77E+34;Sun Mar 24 20:32:17 +0000 2024;0;@ARSIPAJA Gak punya malu @livyyrenata;1,772E+18;;ARSIPAJA;in;Bumi Allah;0;0;0;https://twitter.com/elmoseptianlagi/status/1771998492296450217;1,15116E+18;elmoseptianlagi;negatif
363;1,77E+34;Sun Mar 24 20:27:36 +0000 2024;0;@livyyrenata buruh cuci;1,772E+18;;livyyrenata;in;Indianapolis, Batavia ;0;0;0;https://twitter.com/srabowopubianto/status/1771997314007351673;1,71379E+18;srabowopubianto;negatif
